"Step","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - replay_buffer/distance_distribution_on_policy__MAX"
"17536","1.509407639503479","1.129761815071106","1.868133306503296","1.4195674538612366","0.9891579747200012","1.8261107206344604","2.6364532947540282","1.7395520210266113","3.4616475105285645"
"17664","1.4878134250640869","1.0798485279083252","1.8309521675109863","1.4140223026275636","1.0939867496490479","1.7479811906814575","2.755900740623474","1.7757333517074585","3.1346242427825928"
"17792","1.495251679420471","1.128710150718689","1.8469007015228271","1.4162054300308227","1.0230095386505127","1.7622969150543213","2.5002994298934937","1.6804701089859009","2.9721713066101074"
"17920","1.4893623352050782","1.1496385335922241","1.8145684003829956","1.3931102275848388","1.0337015390396118","1.703354835510254","1.9522608041763305","1.6007087230682373","2.506476640701294"
"18048","1.4769710302352905","1.0463429689407349","1.8239409923553467","1.4081173896789552","0.9928983449935913","1.7501413822174072","2.0257259607315063","1.5911509990692139","2.70863676071167"
"18176","1.4728378534317017","1.0487921237945557","1.8389298915863037","1.3753047943115235","1.0273933410644531","1.679440975189209","2.1623385429382322","1.769881248474121","2.5460755825042725"
"18304","1.4918449878692628","1.0826499462127686","1.8633699417114258","1.3938899755477905","1.0045615434646606","1.7354166507720947","2.431480360031128","2.04329776763916","2.9132299423217773"
"18432","1.4567090034484864","1.078932762145996","1.8254055976867676","1.3783792972564697","1.000251293182373","1.7218539714813232","2.470003628730774","1.7644542455673218","3.241910457611084"
"18560","1.4746249198913575","1.0576632022857666","1.828665018081665","1.3836691975593567","0.9677944779396057","1.7499244213104248","2.4142598152160644","1.5576171875","3.3991127014160156"
"18688","1.4627122163772583","1.0359821319580078","1.801647663116455","1.366147518157959","0.9777379035949707","1.6897430419921875","2.5362112760543822","1.4278912544250488","3.418212652206421"
"18816","1.4668041944503785","1.037706971168518","1.7904613018035889","1.3747932672500611","1.0041255950927734","1.6608469486236572","2.401655745506287","1.4140405654907227","3.093514919281006"
"18944","1.4948843240737915","1.0527914762496948","1.8075693845748901","1.3602266550064086","0.9905718564987183","1.7265682220458984","2.2452096939086914","1.4306539297103882","2.76623272895813"
"19072","1.4672056913375855","1.1051005125045776","1.7659469842910767","1.3542868494987488","0.9875302910804749","1.7175918817520142","2.4328964948654175","1.4770866632461548","2.9376208782196045"
"19200","1.4870880603790284","1.0906009674072266","1.8387712240219116","1.3603501796722413","1.0106637477874756","1.738098382949829","2.3197808027267457","1.4081858396530151","2.9733784198760986"
"19328","1.4566361904144287","1.0483365058898926","1.8098396062850952","1.3291242122650146","0.930700421333313","1.6961734294891357","2.1106065034866335","1.4332648515701294","2.7202258110046387"
"19456","1.4782353162765502","1.0843900442123413","1.815132737159729","1.3355804324150085","0.9555696845054626","1.6494485139846802","2.228695106506348","1.5289323329925537","2.940265417098999"
"19584","1.4638576745986938","1.055916428565979","1.7893352508544922","1.3197553634643555","0.9562816619873047","1.7160804271697998","2.30172278881073","1.3581233024597168","3.283123016357422"
"19712","1.459643816947937","1.0285303592681885","1.8003687858581543","1.3346786618232727","0.9492818713188171","1.6741323471069336","2.6881776809692384","2.0880470275878906","2.9063806533813477"
"19840","1.4595218181610108","1.0389506816864014","1.7851645946502686","1.3290477395057678","0.958622395992279","1.691046118736267","2.869257378578186","1.943238377571106","3.362649917602539"
"19968","1.4572541475296021","1.0871028900146484","1.7893511056900024","1.31540207862854","1.000020980834961","1.6495771408081055","2.6251946926116942","1.3603620529174805","3.228602886199951"
"20096","1.457335066795349","1.0232505798339844","1.8468782901763916","1.3043186664581299","0.9267898797988892","1.6678045988082886","2.4283475160598753","1.2191213369369507","3.1197214126586914"
"20224","1.457952356338501","0.9963746070861816","1.8584325313568115","1.2861081123352052","0.942041277885437","1.6323400735855103","2.2412988185882567","1.207007884979248","2.982743740081787"
"20352","1.4644558906555176","1.0606939792633057","1.8734347820281982","1.328794252872467","0.9356887936592102","1.7148716449737549","1.776820182800293","1.1424031257629395","2.244704246520996"
"20480","1.4410646200180053","0.991600513458252","1.7999640703201294","1.2945632696151734","0.9497294425964355","1.6566712856292725","1.9159069538116456","1.1062239408493042","2.7115683555603027"
"20608","1.448002028465271","1.015434980392456","1.8351471424102783","1.2925755262374878","0.9190117120742798","1.6241756677627563","1.9765223741531373","1.2134177684783936","2.6587624549865723"
"20736","1.4628602027893067","1.0193989276885986","1.8389408588409424","1.2830259084701539","0.9021801948547363","1.6642366647720337","1.949184775352478","1.5020490884780884","2.6035993099212646"
"20864","1.4256678342819213","0.9993374347686768","1.7763903141021729","1.3106313943862915","0.9006668329238892","1.7380752563476562","2.3073110580444336","1.310403823852539","3.0375304222106934"
"20992","1.4576148509979248","1.0094635486602783","1.812410831451416","1.3305003881454467","0.9630042314529419","1.8322553634643555","2.521100616455078","1.28411865234375","3.549044370651245"
"21120","1.4691124200820922","1.027992606163025","1.7962019443511963","1.3039659023284913","0.9428733587265015","1.7456079721450806","2.284921336174011","1.2341022491455078","2.899509906768799"
"21248","1.4259722709655762","1.0226149559020996","1.7664271593093872","1.3431899309158326","0.9835370779037476","1.8033595085144043","2.5410401821136475","1.1901171207427979","3.2310571670532227"
"21376","1.4216500520706177","1.037879228591919","1.7206430435180664","1.3073988437652588","0.9168329238891602","1.7678815126419067","2.3302326679229735","1.0652871131896973","3.242033004760742"
"21504","1.3884000778198242","0.9928939342498779","1.69901704788208","1.3019251942634582","0.9479303956031799","1.7550396919250488","2.451246500015259","1.1897687911987305","3.2406063079833984"
"21632","1.4145848989486693","1.0054124593734741","1.7028719186782837","1.3165694713592528","0.9221581220626831","1.7921783924102783","2.4006372451782227","1.3101379871368408","2.817586898803711"
"21760","1.4144654035568238","1.0101256370544434","1.756211280822754","1.319047224521637","0.9419407248497009","1.7783862352371216","2.2649737358093263","1.1305971145629883","2.850705623626709"
"21888","1.407794749736786","0.9975847601890564","1.7068933248519897","1.2937320232391358","0.9176329374313354","1.6884210109710693","2.13496880531311","1.1122496128082275","3.0368740558624268"
"22016","1.426530361175537","0.9754531383514404","1.7625867128372192","1.3150100111961365","0.9547013640403748","1.717054009437561","2.3501615047454836","1.189847469329834","3.0604164600372314"
"22144","1.4428241968154907","1.0264031887054443","1.7556755542755127","1.2848708868026733","0.9057860374450684","1.6986973285675049","2.245939326286316","1.1116236448287964","2.9185714721679688"
"22272","1.3893859386444092","1.0047216415405273","1.675786018371582","1.2907699942588806","0.9009998440742493","1.723777174949646","2.3960015773773193","1.0421168804168701","3.3525004386901855"
"22400","1.4074733972549438","0.994891881942749","1.710598349571228","1.303508985042572","0.9523363709449768","1.7518227100372314","2.0484656572341917","1.1047158241271973","3.3777854442596436"
"22528","1.4126856803894043","1.0308443307876587","1.6932299137115479","1.2881136775016784","0.9070342183113098","1.7090367078781128","2.1529980182647703","1.1109187602996826","2.983353614807129"
"22656","1.3854767560958863","0.9744782447814941","1.7004348039627075","1.2575254678726195","0.9086043834686279","1.7000765800476074","2.0454616069793703","1.0479828119277954","3.002281665802002"
"22784","1.4147936820983886","1.0215967893600464","1.6753294467926025","1.2746922492980957","0.9137860536575317","1.652878761291504","2.197652053833008","1.0965752601623535","2.8413329124450684"
"22912","1.3874032735824584","0.9664874076843262","1.7030481100082397","1.2633921146392821","0.9237030744552612","1.6480200290679932","1.940824270248413","0.9238227605819702","2.655531406402588"
"23040","1.3902994871139527","1.021248459815979","1.6928489208221436","1.2557720780372619","0.8784859776496887","1.7181487083435059","2.270229172706604","0.9400418996810913","2.874285936355591"
"23168","1.3814129114151001","0.9982072114944458","1.6604833602905273","1.255698847770691","0.8891347646713257","1.6713571548461914","2.0616395473480225","0.8584796190261841","2.9536259174346924"
"23296","1.3743715763092041","0.9794082641601562","1.6679514646530151","1.2739983558654786","0.9718979597091675","1.6648621559143066","1.9920083045959474","1.021122932434082","2.8052918910980225"
"23424","1.3498048067092896","0.9792459011077881","1.6696218252182007","1.2508949995040894","0.9192073345184326","1.6927518844604492","2.3083286762237547","1.1326167583465576","2.9307923316955566"
"23552","1.3439519166946412","0.9688194990158081","1.6247485876083374","1.2429455280303956","0.8696922063827515","1.6129601001739502","2.2704700231552124","1.1581588983535767","3.1301069259643555"
"23680","1.334482479095459","0.9613633155822754","1.6062407493591309","1.2150153636932373","0.9242914915084839","1.591681718826294","2.198596453666687","1.0409398078918457","3.0012423992156982"
"23808","1.358464252948761","0.9763392806053162","1.650740385055542","1.2559614777565002","0.9381354451179504","1.5870141983032227","2.2261626958847045","0.9508339166641235","2.7808852195739746"
"23936","1.3330177545547486","0.944583535194397","1.6522233486175537","1.2595943689346314","0.9205542802810669","1.632317304611206","2.240035581588745","1.076246976852417","2.909653425216675"
"24064","1.3621518731117248","0.9941051602363586","1.666532039642334","1.2432320713996887","0.8817018866539001","1.6746790409088135","2.290233612060547","1.0527920722961426","3.0376672744750977"
"24192","1.3203721284866332","0.9929125308990479","1.5826454162597656","1.244012439250946","0.8564055562019348","1.6486690044403076","2.2579259872436523","1.004814624786377","2.9258055686950684"
"24320","1.2930420160293579","0.9644151926040649","1.5653985738754272","1.236037516593933","0.9135816097259521","1.6198036670684814","2.4086577892303467","1.0957040786743164","2.8376665115356445"
"24448","1.2799957990646362","0.9400386810302734","1.5139943361282349","1.2090490460395813","0.9013058543205261","1.5705671310424805","2.378081035614014","1.236863136291504","2.988219738006592"
"24576","1.2966205477714539","0.9580827951431274","1.5796709060668945","1.2250237941741944","0.9366759061813354","1.6089320182800293","2.4069372415542603","1.3272284269332886","2.96317195892334"
"24704","1.2623785495758058","0.9303969144821167","1.5361831188201904","1.2303749799728394","0.9048508405685425","1.65195631980896","2.3075141429901125","1.0556120872497559","2.941845417022705"
"24832","1.282740879058838","0.8856104016304016","1.627368688583374","1.1952662706375121","0.883445143699646","1.5705723762512207","2.1392168283462523","1.0827754735946655","2.6079001426696777"
"24960","1.2709237694740296","0.9226369857788086","1.5527302026748657","1.2057003021240233","0.891020655632019","1.5975918769836426","2.339525270462036","1.0134365558624268","2.8945627212524414"
"25088","1.2741106390953063","0.9404736161231995","1.561693787574768","1.2284707427024841","0.9049921631813049","1.627342700958252","2.436816382408142","1.496285319328308","2.8247106075286865"
"25216","1.2605571746826172","0.9136524200439453","1.5554367303848267","1.1958403825759887","0.8476051092147827","1.600197196006775","2.310692548751831","1.3544161319732666","2.8136515617370605"
"25344","1.2563039302825927","0.9439587593078613","1.537170171737671","1.179428791999817","0.8341611623764038","1.6335182189941406","1.9031733751296998","1.0692460536956787","2.447958469390869"
"25472","1.2372201442718507","0.861096978187561","1.5490202903747559","1.2189592599868775","0.8809293508529663","1.6360507011413574","2.1734628915786742","1.205501675605774","3.0823237895965576"
"25600","1.2662619471549987","0.9164835214614868","1.5431158542633057","1.1853592157363892","0.8875167369842529","1.5490597486495972","2.3793545246124266","1.8159589767456055","3.169177532196045"
"25728","1.2496790885925293","0.9187731742858887","1.5535475015640259","1.2021547317504884","0.8733954429626465","1.5963845252990723","2.320673036575317","1.5554256439208984","3.034025192260742"
"25856","1.252289640903473","0.8784797787666321","1.6032863855361938","1.199994945526123","0.8502118587493896","1.6601240634918213","2.181154727935791","1.2116024494171143","2.809724807739258"
"25984","1.2221583604812623","0.8794798851013184","1.5145263671875","1.1889158248901368","0.8998067378997803","1.5569632053375244","2.152452301979065","1.2144548892974854","2.7800769805908203"
"26112","1.2366958379745483","0.8676694631576538","1.5407662391662598","1.2000471472740173","0.9224246144294739","1.5537970066070557","2.0695582151412966","1.390843152999878","2.881932258605957"
"26240","1.2134386420249939","0.8790124654769897","1.5548896789550781","1.1870575904846192","0.8718966245651245","1.5371699333190918","2.438932275772095","1.467895746231079","3.164094924926758"
"26368","1.2289999008178711","0.8520216941833496","1.53915274143219","1.1893814563751222","0.860146164894104","1.5965805053710938","2.2457369804382323","1.2402701377868652","2.835761547088623"
"26496","1.23205007314682","0.8968289494514465","1.575613260269165","1.176407277584076","0.8682661652565002","1.4949297904968262","1.9874582290649414","1.2732419967651367","2.721900463104248"
"26624","1.2356009244918824","0.8882308006286621","1.5245355367660522","1.1638256669044496","0.8223472237586975","1.550835132598877","1.9108791112899781","1.3688639402389526","2.523057460784912"
"26752","1.2323786258697509","0.8750330209732056","1.5127320289611816","1.1641488194465637","0.8729071021080017","1.5778138637542725","1.807164764404297","1.2868285179138184","2.4616689682006836"
"26880","1.2325093746185303","0.8864374160766602","1.524431586265564","1.1908405303955079","0.841332197189331","1.6418452262878418","2.103980565071106","1.4068431854248047","2.686213970184326"
"27008","1.1961644768714905","0.8601506352424622","1.4905033111572266","1.1596153855323792","0.8565154671669006","1.5235497951507568","2.212961745262146","1.5572624206542969","2.78989315032959"
"27136","1.2195201635360717","0.8752892017364502","1.5086121559143066","1.1690776109695435","0.877244234085083","1.5538969039916992","2.1080400466918947","1.4611799716949463","2.9567441940307617"
"27264","1.2039755940437318","0.8849130272865295","1.4933087825775146","1.1506499767303466","0.8616914749145508","1.477339744567871","2.424608278274536","1.5814588069915771","3.016557455062866"
"27392","1.2105886101722718","0.8881981372833252","1.5005731582641602","1.1438530564308167","0.8301966190338135","1.5073405504226685","2.301724743843079","1.7531388998031616","2.8492050170898438"
"27520","1.199457037448883","0.8452295660972595","1.4885890483856201","1.1527594089508058","0.8215686082839966","1.495365023612976","2.0991477727890016","1.372420072555542","2.9319229125976562"
"27648","1.2075443863868713","0.8550229072570801","1.4792299270629883","1.149009346961975","0.8457173109054565","1.4891797304153442","2.1603416442871093","1.276914119720459","2.88468599319458"
"27776","1.1904413461685182","0.856764018535614","1.4540438652038574","1.1644438266754151","0.8579473495483398","1.4984993934631348","2.116007900238037","1.4740524291992188","2.8524420261383057"
"27904","1.1915788531303406","0.866632342338562","1.5037260055541992","1.1295454025268554","0.869937539100647","1.4610592126846313","2.132300543785095","1.5210155248641968","2.6370511054992676"
"28032","1.1909110069274902","0.8509644269943237","1.4944630861282349","1.1435732126235962","0.8437744975090027","1.498058557510376","2.249343490600586","1.5054011344909668","2.5685818195343018"
"28160","1.1873196482658386","0.8382734656333923","1.5032774209976196","1.140419864654541","0.8625575304031372","1.4927550554275513","2.3238099813461304","1.6971391439437866","2.604922294616699"
"28288","1.1816516757011413","0.7914908528327942","1.4778213500976562","1.1321551203727722","0.8508021831512451","1.4877310991287231","2.3184526205062865","1.7508482933044434","3.034391403198242"
"28416","1.190622913837433","0.8436167240142822","1.4940733909606934","1.1472497701644897","0.8587499260902405","1.4797756671905518","2.396459150314331","1.8004093170166016","3.174255847930908"
"28544","1.1895627856254578","0.8178000450134277","1.5059611797332764","1.14449542760849","0.8317561745643616","1.4817252159118652","2.4851819276809692","1.3669120073318481","3.16996431350708"
"28672","1.1845805048942566","0.8301889896392822","1.4658827781677246","1.1436679482460022","0.8790792226791382","1.468183159828186","2.2680211782455446","1.2613927125930786","2.979696750640869"
"28800","1.1662328720092774","0.8374242782592773","1.4501242637634277","1.1351655006408692","0.8668948411941528","1.4758775234222412","2.2115168809890746","1.5530329942703247","2.5422730445861816"
"28928","1.1780790090560913","0.8722690343856812","1.4158267974853516","1.1323863744735718","0.8743926286697388","1.4374809265136719","2.3110455513000487","1.6461780071258545","2.7398152351379395"
"29056","1.1999836087226867","0.8537293076515198","1.4828922748565674","1.1423343062400817","0.9137121438980103","1.4354335069656372","2.274086093902588","1.586190938949585","2.670438766479492"
"29184","1.13104487657547","0.7851314544677734","1.4013152122497559","1.1176445484161377","0.8572297096252441","1.450210452079773","2.3796777963638305","1.91289484500885","2.6739554405212402"
"29312","1.1633416771888734","0.8633638024330139","1.4329301118850708","1.1381914258003234","0.9023438692092896","1.4726277589797974","2.0982537984848024","1.4313524961471558","2.4755477905273438"
"29440","1.1599300503730774","0.8298490643501282","1.3788150548934937","1.1026956558227539","0.8657759428024292","1.4028306007385254","2.2334163188934326","1.6901963949203491","2.957064390182495"
"29568","1.1708323955535889","0.8605618476867676","1.4462435245513916","1.1156290292739868","0.8308379650115967","1.462575912475586","2.296959090232849","1.7056833505630493","3.142836093902588"
"29696","1.1904178500175475","0.8900824785232544","1.4136936664581299","1.0993277549743652","0.8954654932022095","1.426889181137085","2.2432236671447754","1.6051442623138428","2.8783535957336426"
"29824","1.1505679845809937","0.832068681716919","1.420393705368042","1.1101420879364015","0.8949241638183594","1.4273524284362793","2.244235062599182","1.6939489841461182","2.977123737335205"
"29952","1.1452019453048705","0.8391097784042358","1.4082181453704834","1.1039339423179626","0.8671502470970154","1.455578327178955","2.338536500930786","1.7458560466766357","2.814598321914673"
"30080","1.1559998273849488","0.8548997044563293","1.423799991607666","1.0859620332717896","0.8309868574142456","1.426659107208252","2.202266216278076","1.6821248531341553","2.801609992980957"
"30208","1.1370373249053956","0.8323759436607361","1.3467774391174316","1.0856371760368346","0.8441855907440186","1.4038004875183105","2.206312918663025","1.7460061311721802","2.7643227577209473"
"30336","1.1360498785972595","0.8487758040428162","1.3842039108276367","1.0821323990821838","0.8933724761009216","1.3922624588012695","1.9603805065155029","1.6360888481140137","2.5646777153015137"
"30464","1.1315557718276978","0.818347156047821","1.4096968173980713","1.0869949460029602","0.853725254535675","1.4043622016906738","2.263700175285339","1.568322777748108","2.7246804237365723"
"30592","1.137715458869934","0.841306746006012","1.3553602695465088","1.0856083035469055","0.8162472248077393","1.4496500492095947","2.3648640632629396","1.5920765399932861","2.800283432006836"
"30720","1.1037585496902467","0.8152540326118469","1.2976415157318115","1.0922768235206604","0.871315062046051","1.407001256942749","2.1400252103805544","1.7644404172897339","3.02677583694458"
"30848","1.1343008637428285","0.8254207372665405","1.3756892681121826","1.093641424179077","0.8616405725479126","1.433781385421753","2.1608469247817994","1.599095344543457","2.7834925651550293"
"30976","1.141148579120636","0.8539058566093445","1.4177595376968384","1.09320467710495","0.8761401176452637","1.4373786449432373","2.252969765663147","1.7664300203323364","2.638352632522583"
"31104","1.1143363118171692","0.7772336006164551","1.3600704669952393","1.0753376722335815","0.8210337162017822","1.4103912115097046","2.19876971244812","1.9384162425994873","2.550321578979492"
"31232","1.1440209984779357","0.8097790479660034","1.4007682800292969","1.0844722032546996","0.8410329222679138","1.401782512664795","2.3709442138671877","2.0223793983459473","2.6942241191864014"
"31360","1.1274197578430176","0.822158932685852","1.3693687915802002","1.092942726612091","0.8763458728790283","1.4082040786743164","2.4931875228881837","1.7403149604797363","2.8731088638305664"
"31488","1.1022059917449951","0.8157840967178345","1.3367118835449219","1.0761485815048217","0.8396012783050537","1.4229896068572998","2.4013891935348513","1.9430118799209595","2.919234275817871"
"31616","1.1175912857055663","0.8407007455825806","1.3680036067962646","1.0844781875610352","0.8326238393783569","1.4309567213058472","2.1338020086288454","1.6882492303848267","2.7404303550720215"
"31744","1.1008342027664184","0.8504505157470703","1.3312666416168213","1.0632444381713868","0.8140867948532104","1.3985495567321777","2.228103232383728","1.6780816316604614","2.585292100906372"
"31872","1.1283729434013368","0.8334316611289978","1.3936293125152588","1.0724170207977295","0.7968930006027222","1.4219852685928345","2.276293969154358","1.733458399772644","2.956951141357422"
"32000","1.1227581024169921","0.8485314846038818","1.4091742038726807","1.0871188998222352","0.8430395126342773","1.4287152290344238","2.2441452980041503","1.7259135246276855","2.6863162517547607"
"32128","1.0994339823722838","0.8047403693199158","1.3901029825210571","1.0725391983985901","0.8722090125083923","1.402383804321289","2.2094894647598267","1.7507009506225586","2.718137741088867"
"32256","1.1215940713882446","0.8561713695526123","1.4007658958435059","1.0585691213607789","0.7997435331344604","1.399904489517212","2.297112512588501","1.828744649887085","3.0719876289367676"
"32384","1.0981470584869384","0.8327840566635132","1.3375494480133057","1.0571438193321228","0.8157334327697754","1.4134395122528076","2.188790726661682","1.7571876049041748","2.9456682205200195"
"32512","1.117795205116272","0.8356424570083618","1.3897950649261475","1.064647912979126","0.792351245880127","1.4882925748825073","2.142869162559509","1.7127258777618408","2.7349774837493896"
"32640","1.1006060719490052","0.8423027396202087","1.3613910675048828","1.0935111880302428","0.8752312660217285","1.4411882162094116","2.0195438146591185","1.5306384563446045","2.4411158561706543"
"32768","1.1164724349975585","0.860607385635376","1.378739356994629","1.0696944355964662","0.8520434498786926","1.3870781660079956","2.222469711303711","1.9601399898529053","2.4832637310028076"
"32896","1.1152849793434143","0.8392999768257141","1.3588473796844482","1.0787997245788574","0.801531195640564","1.4287447929382324","2.281408929824829","1.6689655780792236","2.8455872535705566"
"33024","1.112717044353485","0.8487525582313538","1.3654791116714478","1.0675067067146302","0.8799111843109131","1.4052865505218506","2.0296182155609133","1.6726714372634888","2.3133797645568848"
"33152","1.0941131114959717","0.8572816848754883","1.352283000946045","1.078303575515747","0.7998629808425903","1.4643383026123047","1.7958093404769897","1.6926637887954712","2.0648279190063477"
"33280","1.0860438823699952","0.8178342580795288","1.3630540370941162","1.076043176651001","0.8408592939376831","1.43864107131958","1.841844081878662","1.4781969785690308","2.298463821411133"
"33408","1.0760521292686462","0.8211670517921448","1.3396494388580322","1.0785412430763244","0.8223575353622437","1.496401309967041","1.9573225021362304","1.5087363719940186","2.7472951412200928"
"33536","1.1047117590904236","0.8360974788665771","1.3424131870269775","1.0643489718437196","0.8588497638702393","1.4781309366226196","1.9281548023223878","1.4206631183624268","2.2544422149658203"
"33664","1.0946211695671082","0.8481811881065369","1.369332194328308","1.0713427662849426","0.8181432485580444","1.457364559173584","2.0098506927490236","1.4758824110031128","2.2844953536987305"
"33792","1.1160847783088683","0.8746623992919922","1.418992280960083","1.066454529762268","0.8361236453056335","1.432403802871704","2.120507597923279","1.8760124444961548","2.48350191116333"
"33920","1.0989862918853759","0.8525383472442627","1.3567206859588623","1.067452609539032","0.8149624466896057","1.4660238027572632","1.987454080581665","1.775025725364685","2.2767105102539062"
"34048","1.1117879986763","0.8616489171981812","1.3584553003311157","1.0978508710861206","0.8517086505889893","1.5055347681045532","1.9514264106750487","1.7510040998458862","2.166698932647705"
"34176","1.0857725620269776","0.84316086769104","1.3596974611282349","1.0715378761291503","0.7986205816268921","1.4725818634033203","1.9592252016067504","1.6835241317749023","2.16677188873291"
"34304","1.0978918075561523","0.8135454654693604","1.398852825164795","1.0719674348831176","0.8503546714782715","1.4993096590042114","1.966084599494934","1.568974256515503","2.31065034866333"
"34432","1.0904091000556946","0.8587184548377991","1.3458269834518433","1.0600427269935608","0.7929104566574097","1.5097942352294922","1.9797010183334351","1.44943368434906","2.571659803390503"
"34560","1.101747214794159","0.8855785727500916","1.363139033317566","1.0774173140525818","0.8439130783081055","1.5086859464645386","1.9748454332351684","1.5227386951446533","2.341200828552246"
"34688","1.0833924293518067","0.877546489238739","1.2842843532562256","1.0734664678573609","0.833929717540741","1.52950918674469","1.8647166252136231","1.7544281482696533","2.0212695598602295"
"34816","1.0863773584365846","0.8782511949539185","1.247799277305603","1.089572024345398","0.8873982429504395","1.5290849208831787","1.8901864528656005","1.7427551746368408","2.2871179580688477"
"34944","1.102043080329895","0.8871722221374512","1.3384963274002075","1.0666653394699097","0.879313588142395","1.445076584815979","2.0708640575408936","1.7967901229858398","2.553314447402954"
"35072","1.0943512797355652","0.8675026893615723","1.3375589847564697","1.0907981634140014","0.847146213054657","1.545771837234497","1.9480584859848022","1.779422640800476","2.144589900970459"
"35200","1.094805932044983","0.8749253749847412","1.329702377319336","1.0776732683181762","0.8567452430725098","1.4887852668762207","1.9624917030334472","1.6843349933624268","2.282855987548828"
"35328","1.0786203742027283","0.8584591150283813","1.2722818851470947","1.0753120303153991","0.8494471311569214","1.4733388423919678","1.9058887004852294","1.6335139274597168","2.3793375492095947"
"35456","1.1054357767105103","0.868920087814331","1.3735110759735107","1.0689231276512146","0.8151922821998596","1.591375708580017","1.8611815690994262","1.6992862224578857","2.2135815620422363"
"35584","1.074835729598999","0.8719435930252075","1.3057122230529785","1.092467224597931","0.8911650776863098","1.5326993465423584","1.8169256925582886","1.5501434803009033","2.1298766136169434"
"35712","1.0739505529403686","0.8346723318099976","1.3386781215667725","1.073589277267456","0.8601537346839905","1.5634093284606934","2.1036673069000242","1.892763376235962","2.484785556793213"
"35840","1.0757352352142333","0.8827664852142334","1.2824453115463257","1.0687373161315918","0.8722336292266846","1.4996548891067505","2.1074883222579954","1.6693527698516846","2.4790422916412354"
"35968","1.0656474351882934","0.8386825323104858","1.2848130464553833","1.0698660016059875","0.8356195092201233","1.5452215671539307","2.075500011444092","1.6744718551635742","2.364079475402832"
"36096","1.0749984860420227","0.8700771927833557","1.3015499114990234","1.0773954510688781","0.8332259654998779","1.5854748487472534","1.7856037378311158","1.4193105697631836","2.191826105117798"
"36224","1.049498724937439","0.8051258325576782","1.2651667594909668","1.0934181809425354","0.856966495513916","1.569704532623291","1.8491567134857179","1.4933730363845825","2.153857707977295"
"36352","1.0830599546432496","0.8783761262893677","1.3060145378112793","1.0947989583015443","0.8666033744812012","1.5219101905822754","1.870762324333191","1.6545000076293945","2.1095664501190186"
"36480","1.073832094669342","0.8316600918769836","1.2797266244888306","1.0813725948333741","0.8494590520858765","1.5680122375488281","1.9860929727554322","1.653852939605713","2.191256284713745"
"36608","1.0656688809394836","0.8594961762428284","1.2715656757354736","1.0834758758544922","0.8522822856903076","1.5783026218414307","1.7707062482833862","1.6029772758483887","2.0456621646881104"
