"Step","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX"
"122752","45.50000254313151","32.5","64.66667175292969","40.5","27","66.5","23.166666666666668","22.399999618530273","24.5","42.333334604899086","38","45.66666793823242"
"122880","27.700000127156574","24.600000381469727","32","38.63333320617676","29.399999618530273","50","31.977778752644856","22.600000381469727","41.333335876464844","34.583333333333336","29.25","37.75"
"123008","36.75","30","49","37.08888943990072","23.399999618530273","56.66666793823242","29.666666666666668","27.25","34","35.805555979410805","27.75","40"
"123136","38.27777862548828","23.5","52.333335876464844","36.11111259460449","31.33333396911621","41.66666793823242","36.46111234029134","28.25","51.333335876464844","41.11111195882162","34","50.66666793823242"
"123264","30.88888994852702","22.33333396911621","45.333335876464844","34.333333333333336","27","39.5","43.96666653951009","27.399999618530273","56","18.38888931274414","10","23.166667938232422"
"123392","44.20000012715658","24.600000381469727","55","45.61111195882162","31.666667938232422","52.66666793823242","48.13888931274414","33.75","61","60.055555979410805","27.666667938232422","117.5"
"123520","33.36666679382324","24.600000381469727","40","41.583333333333336","37.25","47","33.305555979410805","25.25","44.66666793823242","29.72222328186035","23.166667938232422","40.66666793823242"
"123648","25.650000254313152","23.200000762939453","27","35.722222646077476","27.5","47","34.861111323038735","29.33333396911621","38.25","39.38333320617676","31.399999618530273","54"
"123776","26.900000254313152","24.399999618530273","31.5","33.63888931274414","22.75","48.66666793823242","29.200000762939453","25.399999618530273","33.60000228881836","41.81666692097982","23.25","69"
"123904","30.266667048136394","19.80000114440918","41","33.083334604899086","25.666667938232422","39.333335876464844","31.833333333333332","30","35","36.5","29.25","46.5"
"124032","38.40000025431315","27.200000762939453","48","48.666666666666664","27","71","29.733333587646484","19","44","30.688889185587566","20.399999618530273","40.66666793823242"
"124160","23.233333587646484","19.399999618530273","25.5","36.18333307902018","24.75","44","37.583333333333336","20","57","44.13888931274414","31.75","50.66666793823242"
"124288","45.65555636088053","28.80000114440918","62.5","38.333334604899086","34","46.66666793823242","40.194445292154946","35","44.333335876464844","33.777777989705406","19","56"
"124416","30.333333333333332","21.600000381469727","45","29.472222646077473","26","34.66666793823242","28.611111958821613","26","32.333335876464844","34.26666704813639","27.80000114440918","38"
"124544","34.55555725097656","31","40.333335876464844","36.5","30.25","45","41.111111323038735","30.33333396911621","56","49.222222646077476","25","77"
"124672","49.11111195882162","39","63","37.63888931274414","33.75","43.66666793823242","49.5","34","72.5","57","45.5","63.5"
"124800","47.75555610656738","26.600000381469727","81","37.75","29.25","43","38.61666742960612","30","48.25","45.63888931274414","39.25","50.66666793823242"
"124928","33.416666666666664","25.25","41.5","24.666666666666668","19.5","29.25","26.722222646077473","24.5","31","29.152381261189777","15.85714340209961","46"
"125056","50.055555979410805","44.66666793823242","57.5","36.472222646077476","29.75","40","35.555555979410805","19.166667938232422","48","34.888889948527016","28.33333396911621","39.66666793823242"
"125184","41.944445292154946","27.5","62.333335876464844","45.333333333333336","34.5","66.5","33.555555979410805","23","43.66666793823242","44.833334604899086","33.66666793823242","60.5"
"125312","33.222222646077476","19.666667938232422","52","53.222222646077476","30","80","38.36111195882162","30.75","46","38.944445292154946","37.333335876464844","42"
"125440","31.111111323038738","27","38","28.533334096272785","24","32.60000228881836","32.166666666666664","30.25","35.75","34.533334732055664","24.600000381469727","43.66666793823242"
"125568","47.19444465637207","22.83333396911621","76.5","33.583333333333336","24","41.5","24.37777837117513","22.83333396911621","26.5","34.02777862548828","24","47.333335876464844"
"125696","39.55555725097656","29","50.333335876464844","29.727778752644856","24.25","37.333335876464844","42.55555725097656","32.333335876464844","57","41","24","53.5"
"125824","45.71666653951009","21.399999618530273","85.5","47.88888931274414","40.66666793823242","56","42.66666793823242","38.66666793823242","46","45.777777989705406","23.33333396911621","61.5"
"125952","28.611111323038738","20.83333396911621","34.25","50.805555979410805","34.66666793823242","81.5","37.36666679382324","25.600000381469727","49","64.88888931274414","57.66666793823242","77"
"126080","25.516667048136394","20.5","30.25","28.25","21.5","34.75","31.594445546468098","24.200000762939453","42.333335876464844","31.266667048136394","27.80000114440918","34"
"126208","19.759259541829426","12.44444465637207","25","30.333333333333332","23","42","32.58888943990072","28.600000381469727","39.66666793823242","25.600000381469727","19.80000114440918","35.79999923706055"
"126336","47.50000127156576","36.66666793823242","63.5","37.93333371480306","22.80000114440918","62","40.444445292154946","31","52","40.61666679382324","23.600000381469727","65"
"126464","47.722222646077476","38.5","64","39.36111195882162","29.75","56","37.29999987284342","25.399999618530273","47.5","44.833334604899086","21.5","72.33333587646484"
"126592","48.77777862548828","44","57.333335876464844","40.88888931274414","30.666667938232422","53","34.444445292154946","30","41.333335876464844","35.75","25","53"
"126720","29.083333333333332","21.25","44","26.777777989705402","22","34","46.611111323038735","26.33333396911621","57.5","42.77777862548828","38","48.333335876464844"
"126848","68.93333371480306","28.80000114440918","107","48","43","54","51.66666730244955","25.33333396911621","82","23.94444465637207","19.33333396911621","28.5"
"126976","34.68333307902018","18.25","48","26.4984130859375","20.428571701049805","30.666667938232422","31.08333396911621","26.83333396911621","35.75","31.55555597941081","26","40.66666793823242"
"127104","28.016666730244953","14.800000190734863","46","41.88888931274414","23.666667938232422","58","34.027777989705406","24.75","46","39.666666666666664","33.25","50"
"127232","41.416666666666664","34.25","48.5","42.444445292154946","34","51.333335876464844","53.77777862548828","34.5","82.5","42.944445292154946","32.5","50"
"127360","42.222222646077476","20.166667938232422","76","36.25","15.25","73.5","35.666666666666664","25","47","24.19444465637207","20.33333396911621","28"
"127488","25.472222646077473","22.666667938232422","27","46.25","31.75","56","43.75","19","58.25","39.222222646077476","32.25","49.66666793823242"
"127616","42.16666730244955","21.33333396911621","71.5","28.316666920979817","25.399999618530273","33.75","25.53333346048991","22","30","23.75","16.399999618530273","30.25"
"127744","45.583333333333336","37.25","62","40.333333333333336","29","47.5","34.63888931274414","28.666667938232422","46","34.333333333333336","24","42"
"127872","31.361111958821613","25","34.75","33.88888931274414","20.666667938232422","42","36.04444567362467","22.80000114440918","47.66666793823242","36.03333346048991","22.200000762939453","62.5"
"128000","38.88888931274414","28.5","57.66666793823242","36.466667811075844","19.399999618530273","53.333335876464844","37.083333333333336","31.25","48","34.122222900390625","23.200000762939453","46.66666793823242"
"128128","41.083333333333336","32.75","47","30.588889439900715","26.600000381469727","34.5","28.416667302449543","22.33333396911621","32.66666793823242","60.88888931274414","31","114"
"128256","26.511112213134766","24.000001907348633","30.200000762939453","32.27777926127116","18.83333396911621","48.333335876464844","38.20000012715658","28.600000381469727","44.5","28.205556233723957","26.200000762939453","29.666667938232422"
"128384","37.65079434712728","21.285715103149414","61","34.178571701049805","22.285715103149414","47.5","43.333334604899086","30.666667938232422","56.333335876464844","43.416666666666664","33","62.5"
"128512","36.11111259460449","29.399999618530273","41.333335876464844","38.36111195882162","28.75","52","30.88888994852702","23.200000762939453","37.66666793823242","37.36666679382324","20.600000381469727","51.5"
"128640","33.777777989705406","30.33333396911621","37","26.566666920979817","23.5","29","39.855555852254234","22.399999618530273","61.5","48.88888931274414","34.66666793823242","60"
"128768","25.200000127156574","24.5","26.600000381469727","36.444445292154946","30","43.66666793823242","28.611111323038738","21.83333396911621","37","43.63333320617676","31.399999618530273","56.5"
"128896","28.544445673624676","21.80000114440918","37.333335876464844","23.988889694213867","23.33333396911621","24.80000114440918","27.261111577351887","22.200000762939453","31.25","31.877779006958008","25.80000114440918","37.5"
"129024","28.619049072265625","15.85714340209961","50.333335876464844","23.37777837117513","17.83333396911621","28.5","30.8000005086263","26.75","34.400001525878906","32.722222646077476","20.83333396911621","48"
"129152","30.246032396952312","15.571429252624512","45.5","47","27","85","60.61111195882162","26.5","119","63.277777989705406","25.33333396911621","133"
"129280","39.88888931274414","35","44","51.694445292154946","38.25","67.5","42.611111323038735","21.33333396911621","54","33.27777862548828","21.166667938232422","53.66666793823242"
"129408","36.52777862548828","34.75","39.5","50.86666679382324","21.600000381469727","66","27.15555699666341","20.200000762939453","33.60000228881836","32.12698491414388","15.714286804199219","53.66666793823242"
"129536","41.583333333333336","21.5","62","28.200000127156574","25.200000762939453","33","26.611111323038738","23.25","32.75","40.68888918558756","25.399999618530273","52"
"129664","34.41666793823242","24.25","41.333335876464844","33.94444465637207","20.33333396911621","45","61","38","79","32.055555979410805","25.33333396911621","43.5"
"129792","33.25","28.75","37","42.333333333333336","29.5","63.5","27.799999872843426","18.399999618530273","44","50.194445292154946","43.25","57.333335876464844"
"129920","31.166666666666668","24","44","32.11111195882162","23","39.66666793823242","36.3444455464681","21.200000762939453","48.5","39.055555979410805","15","64.5"
"130048","34.81666692097982","30.25","42","41.0222225189209","22.666667938232422","70","57.333333333333336","34","81.5","35.20000076293945","30.600000381469727","43.66666793823242"
"130176","31.666666666666668","14","42","44.42222277323405","28.600000381469727","54.66666793823242","44.055555979410805","35","61.5","36.666666666666664","27","42"
"130304","46.266666412353516","38.79999923706055","61","44.27777862548828","33.333335876464844","64","38.75555610656738","28.600000381469727","50","31.733333587646484","23.5","39.5"
"130432","21.799999872843426","20","23","28.044445673624676","25","33.333335876464844","24.288889567057293","18","35.66666793823242","31.28333346048991","26","40.25"
"130560","42.466667811075844","25.399999618530273","64.33333587646484","86.75","29.5","200","65.00000127156575","32.333335876464844","127","41.79999987284342","24.399999618530273","58"
"130688","28.083333333333332","22","33.75","32.861111323038735","22.83333396911621","51","40.833333333333336","39.5","41.75","31.38888931274414","27.5","35"
"130816","33.666666666666664","31","37","47.833333333333336","24.5","68.5","22.366666793823242","18.75","25.75","41.65555636088053","26.80000114440918","58.66666793823242"
"130944","47.5","39","59","39.466667811075844","22.399999618530273","52.66666793823242","36.01666704813639","19.25","60","33.71111234029134","25.80000114440918","41.333335876464844"
"131072","53.111111323038735","31.33333396911621","94","27.75","23","31","33.66666730244955","25.000001907348633","48","39.76666704813639","26.80000114440918","52.5"
"131200","35.8444455464681","31.200000762939453","40.333335876464844","32.083333333333336","20.5","51","27.794445673624676","23.80000114440918","35.333335876464844","33.305555979410805","26","40.66666793823242"
"131328","76.75","22.75","146","43","23.75","66.5","31.05555597941081","20.33333396911621","48","24.015873591105144","14.714286804199219","30"
"131456","36.761112213134766","22.200000762939453","57.333335876464844","41.61111195882162","35.5","47","41.5","22.75","53.25","35.805555979410805","34.75","37.66666793823242"
"131584","36.63888931274414","28.25","48","32.222222646077476","23","44","39.38888931274414","29.5","50.66666793823242","45.58888943990072","23.600000381469727","65.5"
"131712","41","28","58.5","43.744445164998375","31.399999618530273","63.5","63.333333333333336","39","77","39.38888931274414","19.666667938232422","50"
"131840","25.972222646077473","18.25","41","48.333333333333336","32.5","60.5","30.25","24.75","38","39.13888931274414","25.75","50.66666793823242"
"131968","50.41666920979818","40.25","65.66667175292969","33.8222230275472","26.80000114440918","41.66666793823242","46.36111195882162","36.75","63.66666793823242","45.88888931274414","29.5","56.66666793823242"
"132096","33.944445292154946","30.5","38.66666793823242","24.583333333333332","19.5","30","28.833333333333332","23.600000381469727","38.5","45.95000012715658","24.600000381469727","76"
"132224","25.8000005086263","23","28.600000381469727","28.44444529215495","17","39.333335876464844","24.5","17","35.75","26.333333333333332","11","41"
"132352","34.34920756022135","16.71428680419922","62.66666793823242","29.571428934733074","21.71428680419922","37","41.05555661519369","17.33333396911621","64.5","68.02777862548828","36.75","104"
"132480","42.666666666666664","29.25","54","37.77777862548828","26","47","47.11111195882162","40","61","41.60000038146973","24","75"
"132608","35.916666666666664","29.5","44.75","33.88888931274414","25.5","44.66666793823242","46.305555979410805","32.75","64.5","27.916666666666668","23.75","30.25"
"132736","44.733333587646484","20.200000762939453","59.5","37.666666666666664","26.5","56","24.027777989705402","15.333333969116211","34.75","34.222222646077476","17.166667938232422","52.5"
"132864","27.733333587646484","26.200000762939453","28.600000381469727","43.333333333333336","37","53","27.155556360880535","24.166667938232422","28.80000114440918","43.666666666666664","34.5","59.5"
"132992","32.472222646077476","22.75","37.66666793823242","34.15238126118978","19.85714340209961","55","35.63888931274414","32.5","41.66666793823242","30.111111323038738","22.33333396911621","41"
"133120","47.40000025431315","20","102","25.972222646077473","19.166667938232422","33.25","29.722222646077473","24.666667938232422","37.5","34.70000076293945","21.83333396911621","58.66666793823242"
"133248","33.42222340901693","28.33333396911621","42.333335876464844","29.583333333333332","15.75","39","33.300000508626304","25.600000381469727","43.5","27.233333587646484","24.5","31"
"133376","39.50000127156576","32.5","53.333335876464844","31.611111958821613","18.166667938232422","43.66666793823242","35.355557123819985","24.399999618530273","41.333335876464844","34.20000139872233","29.600000381469727","41.333335876464844"
"133504","27.916666666666668","24.75","32","26","22","28","30.972222328186035","15.166666984558105","50.5","37.916666666666664","21.5","61.5"
"133632","60.66666793823242","20.666667938232422","121","37.51666704813639","24.80000114440918","47","35.5","34","36.5","35.666666666666664","20","56"
"133760","35.166666666666664","19.5","55","26.5","22","32.75","30.066666920979817","18.399999618530273","47","31.577777862548828","23.399999618530273","43"
"133888","58.63333320617676","25.399999618530273","113","35.166666666666664","32.25","39","23.416666666666668","15","32.5","45.333333333333336","30","71"
"134016","52.77777862548828","38","63.333335876464844","45.75","32","70","36.10000038146973","27.5","50","32.63333320617676","26.399999618530273","42"
"134144","31.761112213134766","29.200000762939453","35.333335876464844","41.37777900695801","25.80000114440918","61.66666793823242","31.844445546468098","22","46.333335876464844","31.955556233723957","23.200000762939453","45.66666793823242"
"134272","43.68333371480306","25.80000114440918","77","36.66666793823242","30","43.333335876464844","47.833333333333336","26","61","41.222222646077476","17","57"
"134400","50.166666666666664","26","66.5","54.05555725097656","40.333335876464844","63.333335876464844","34.166666666666664","30.5","36","40.22222391764323","36.333335876464844","46"
"134528","46.833333333333336","35","59.5","28.50000063578288","21.80000114440918","36.5","35.13888931274414","29","38.75","52.694445292154946","33.75","75"
"134656","27.416666666666668","23","30","27.616666793823242","19.600000381469727","32.5","34.694445292154946","17.75","47","38.694445292154946","31.75","42.333335876464844"
"134784","29.30555597941081","20.25","35","28.200001398722332","20.666667938232422","40.333335876464844","34.68333371480306","27","45.25","39.44444465637207","25.33333396911621","54.5"
"134912","38.02777862548828","17","56.333335876464844","48.444445292154946","32","78","53.01666704813639","23.80000114440918","97","40.583333333333336","20.5","63"
"135040","28.875","26.75","31","35.5","28.25","47","49.38888931274414","33.66666793823242","67.5","48.722222646077476","33.66666793823242","74.5"
"135168","71.55555725097656","31","98","36.51666704813639","26.80000114440918","44","39.75","28.75","49","51.777777989705406","21.33333396911621","76.5"
"135296","31.588889439900715","19.5","51.66666793823242","30.94444529215495","20.5","40.333335876464844","49.194445292154946","28.75","64.5","33.26666704813639","21.80000114440918","47"
"135424","33.416666666666664","28.25","39","43.833333333333336","27","56","38.22222391764323","35.333335876464844","43","44.52777862548828","24.75","73.5"
"135552","52.25","37.75","65.5","41.166666666666664","33.5","50.5","50.833334604899086","39.333335876464844","68.5","51.733333587646484","31.200000762939453","68.5"
"135680","51.72222391764323","44.333335876464844","62.5","33.25000127156576","19.166667938232422","49.333335876464844","39.02777862548828","34.25","48.5","53.333333333333336","48.5","62.5"
"135808","28.539683659871418","14.285715103149414","39.333335876464844","29.233333587646484","16","46.5","41.3888905843099","34.333335876464844","52.333335876464844","38.694445292154946","30.75","52.333335876464844"
"135936","35.333333333333336","25","51.5","33.25000127156576","32.66666793823242","33.75","35.29999987284342","21.399999618530273","45","41.972222646077476","28.25","58"
"136064","40.94444465637207","25.33333396911621","65","41.866668701171875","34.60000228881836","47.66666793823242","36.22222391764323","32.333335876464844","38.333335876464844","35.833333333333336","27.5","45"
"136192","36.78333346048991","28.600000381469727","44","54.916666666666664","22.75","73.5","37.361111323038735","27.33333396911621","49.25","64.5","29","85.5"
"136320","38.805555979410805","19.666667938232422","65.5","34.58888943990072","21.600000381469727","52.66666793823242","34.82222239176432","30.666667938232422","38","38.93333435058594","32.79999923706055","42.66666793823242"
"136448","43.333333333333336","40","50","57","42","67","32.88888931274414","20.25","44.66666793823242","36.083333333333336","32.25","39"
"136576","27.3000005086263","20.200000762939453","39.5","32.36111195882162","31","33.75","44.333334604899086","37.66666793823242","57.66666793823242","43.722222646077476","28.666667938232422","58.5"
"136704","26.916666666666668","22","32.5","35.61111195882162","24.166667938232422","54.66666793823242","28","26.25","30","31.5","30","32.5"
"136832","26.400000254313152","22.600000381469727","29","24.486111323038738","21.125","29.5","75.13888931274414","34.75","145","39.11111195882162","33.75","47.333335876464844"
"136960","36.16111183166504","31.399999618530273","43.333335876464844","33.88888931274414","24","42","64.5","41","98","38.00000127156576","30","42.333335876464844"
"137088","25.63888994852702","12.25","45.333335876464844","27.088889439900715","23.600000381469727","33.66666793823242","36.60000038146973","26.80000114440918","51.5","33.86111195882162","25.25","48.333335876464844"
"137216","39.666666666666664","28","51","40.355555852254234","31.399999618530273","49","30.666666666666668","22","36","45.055555979410805","20.5","69"
"137344","31.266667048136394","27.75","34.25","34.93333371480306","25.80000114440918","51","37.06666692097982","20","59","50.05555661519369","26.33333396911621","87.5"
"137472","26.361111323038738","20.33333396911621","34.25","38.71666653951009","19.25","69.5","33.68333371480306","24.80000114440918","45","41","31.75","50.5"
"137600","22.44444465637207","17.83333396911621","27.5","30.02777862548828","23","35.333335876464844","30.311111450195312","24.600000381469727","40","32.022223154703774","22.200000762939453","45.66666793823242"
"137728","34.68888918558756","20.399999618530273","47.66666793823242","44.722222646077476","32","62.5","30.94444465637207","18.33333396911621","42","35.88888931274414","32","38"
"137856","41.61111195882162","18.666667938232422","58.5","50.083333333333336","33.25","67","42.42222340901693","38.60000228881836","49.66666793823242","37.88888931274414","24.5","50.66666793823242"
"137984","43.61111195882162","30","54.5","29.233333587646484","24.200000762939453","36.75","33.333333333333336","17","42","35.11111195882162","32","40"
"138112","33.722222646077476","28.5","37.66666793823242","30.583333333333332","24.5","40.5","38.516666412353516","24.75","56","34.833333333333336","26.75","43.75"
"138240","32.622222900390625","23.600000381469727","46.66666793823242","42.333333333333336","20.5","68","30.27777862548828","21.166667938232422","35.66666793823242","34.9444465637207","20.166667938232422","48.333335876464844"
"138368","81.77777862548828","43.333335876464844","109","48.61111195882162","36","67.5","39.63888931274414","30","53.66666793823242","49.64444541931152","29.600000381469727","80"
"138496","32.583333333333336","19","39.75","51.305555979410805","31.75","72.5","33.555555979410805","28","43","54.61111195882162","30","84.5"
"138624","37.52777862548828","30.25","43","37.833333333333336","20","64","69.0277779897054","15.833333969116211","160","30.333333333333332","18.5","51.5"
"138752","32.86666679382324","19.600000381469727","54.5","25.53333346048991","24.600000381469727","27","28.333333333333332","27","30","38.666666666666664","25.5","48.5"
"138880","34.77777862548828","27.666667938232422","45.66666793823242","38.583333333333336","24","61.5","35.80555725097656","26.75","42.333335876464844","50.51666704813639","30.80000114440918","83"
"139008","34.70000012715658","25.80000114440918","39.5","40.92222340901693","27.5","61.66666793823242","36.22222391764323","23.666667938232422","50.66666793823242","41","26.5","67"
"139136","34.04444567362467","29.80000114440918","37.333335876464844","23.677778244018555","10.833333969116211","37","46.55555725097656","42.333335876464844","50","34.63888931274414","15.25","68.5"
"139264","34.916666666666664","33.75","36.5","33.28889020284017","24.33333396911621","48.333335876464844","37.02777862548828","35.5","38.25","40.36111195882162","28.25","56.333335876464844"
"139392","36.166666666666664","30.5","40","53.555555979410805","43","71","42.333333333333336","42","43","33.25","30.5","36"
"139520","42.29999987284342","30.399999618530273","60","43.083333333333336","28.75","58","44.11111195882162","24.5","58.5","33.46666653951009","18.5","55.5"
"139648","30.977778752644856","27","38.333335876464844","30.5222225189209","20.399999618530273","40.66666793823242","33.694445292154946","27.5","39.25","37.733333587646484","30.200000762939453","44"
"139776","61.333334604899086","43.333335876464844","94","39.522223154703774","33.400001525878906","46.66666793823242","32.47777875264486","23.5","45.333335876464844","42.75","22.75","53.5"
"139904","40.916666666666664","26.75","50","33.11111195882162","31","35.333335876464844","28.516667048136394","24.5","32.25","42.916666666666664","27","69.5"
"140032","41.92222277323405","25.600000381469727","52.5","42.8444455464681","35.20000076293945","52.333335876464844","40.11111323038737","35.66666793823242","42.333335876464844","46.60000038146973","28.80000114440918","81"
"140160","25.850000381469727","20.5","29.25","26.916666666666668","24.600000381469727","30.75","24.166667302449543","19.80000114440918","29.200000762939453","39.41666730244955","28.399999618530273","50.25"
"140288","32.527777989705406","21.83333396911621","44","28.50000063578288","20.33333396911621","35.66666793823242","25.361111323038738","21.83333396911621","30.25","44.444445292154946","39","52"
"140416","48.055555979410805","40","60.5","43","32.5","61","41.444445292154946","38","46.333335876464844","43.055555979410805","23","67.5"
"140544","67.44444529215495","32","133","38","30.25","48.75","41.18333371480306","23.80000114440918","55.5","58.44444783528646","48.333335876464844","75.66667175292969"
"140672","41.23888969421387","26.80000114440918","60.66666793823242","30.816666920979817","23.200000762939453","44","36.722222646077476","26.5","51.66666793823242","33.5","31","36"
"140800","33.81111208597819","27.600000381469727","37.333335876464844","36.61111195882162","34.5","40.333335876464844","24.100001017252605","22.80000114440918","26.666667938232422","32.583333333333336","17.5","47"
"140928","30.5","25","39","36","25","44","31.566666920979817","26.5","36","38.583333333333336","31.75","42.5"
"141056","43.055555979410805","33.5","53.66666793823242","47.22222391764323","42.333335876464844","55","33.75555737813314","25.600000381469727","39.333335876464844","35.63888931274414","21.25","48.66666793823242"
"141184","34.972222646077476","30.75","42.66666793823242","28.666667302449543","23.80000114440918","32","30.861111958821613","25","35.333335876464844","35.055555979410805","21.166667938232422","42.5"
"141312","33.333333333333336","25.5","43","39.500000635782875","31.33333396911621","52.5","46.22222391764323","39.66666793823242","50.66666793823242","43.444445292154946","29","60.66666793823242"
"141440","33.988890965779625","30.80000114440918","37.333335876464844","47.083333333333336","33","69","33.25","27.75","41","33.15000025431315","27.25","40"
"141568","37.3444455464681","19.200000762939453","58.5","29.85555585225423","18.399999618530273","41.66666793823242","31.344444910685223","19.83333396911621","48","34.25","25","51"
"141696","37.861111323038735","30.33333396911621","52","33.61111195882162","28.75","41.333335876464844","31.833333333333332","21","38","32.666666666666664","30.5","36.5"
"141824","42.75","29.25","51","38.194445292154946","34","45.333335876464844","45.833333333333336","35.5","60","39","29","46"
"141952","56.47222391764323","15.75","89","47.38888931274414","30.5","72","48.88888931274414","20.666667938232422","76","48.30952390034994","25.428571701049805","64.5"
"142080","41.75","28.75","61.5","38.411111195882164","24.33333396911621","65.5","47.31111272176107","41.60000228881836","58.333335876464844","33.666666666666664","29.25","38"
"142208","42.744445164998375","25.399999618530273","58.5","30.666666666666668","27.5","35","30.25","22.75","39","31.294445673624676","24.80000114440918","38.333335876464844"
"142336","45.333334604899086","38.333335876464844","53","36.77777862548828","19","63.333335876464844","29.166666666666668","16","39","47.583333333333336","27.75","64"
"142464","32.233333587646484","19.200000762939453","50","40.77777862548828","37.333335876464844","44","53.416666666666664","29.75","95.5","53.666666666666664","34","70"
"142592","42.75","22.5","69.5","40.833334604899086","34.5","47.66666793823242","38","37","39","47.333334604899086","35.66666793823242","68.33333587646484"
"142720","35.82222429911295","20.80000114440918","45.333335876464844","39.88888931274414","27.666667938232422","53","55.77777862548828","40.333335876464844","70.5","33.95000012715658","18.600000381469727","46.75"
"142848","45.023810068766274","18.571430206298828","65.5","47.555555979410805","31","72","35.29999987284342","23.399999618530273","57.5","40.555555979410805","23","57"
"142976","41.75000127156576","25.25","55.66666793823242","46.392857233683266","17.428571701049805","94","29.5222225189209","22.166667938232422","40","44.52777862548828","28.25","68"
"143104","32.694445292154946","30.25","36.333335876464844","33.527777989705406","28.33333396911621","36.75","63.66666793823242","32.333335876464844","121","47.44444465637207","31","80"
"143232","46.194445292154946","34.75","53.333335876464844","51.16666793823242","39.333335876464844","58.5","24.350000381469727","21.25","27.600000381469727","44.17777887980143","33.20000076293945","57.66666793823242"
"143360","37.5","24","58","52.444445292154946","43","69","38.5","21","61.5","39.55555725097656","34.66666793823242","42.66666793823242"
"143488","33.666666666666664","32","37","28.827778498331707","24.399999618530273","32.333335876464844","36.75","25.25","55.75","40.5","23","60.5"
"143616","40.222222646077476","36","47","36.05555661519369","30.33333396911621","41.333335876464844","28.25","26.75","29.25","40.722222646077476","26.5","54.66666793823242"
"143744","33.5","24.5","44","45.416666666666664","32.75","61.5","54.8222230275472","29.80000114440918","97","43.11111195882162","22.5","63.5"
"143872","36.60000038146973","18.80000114440918","49","34.33333396911621","17.83333396911621","43.5","29.77777862548828","22.5","43.333335876464844","68.44444529215495","28","134"
"144000","44.833333333333336","33","63.5","38.6476198832194","18.142858505249023","70","31.083333333333332","22","44.25","35.70000012715658","20.600000381469727","54.5"
"144128","38.244445164998375","31.399999618530273","47.333335876464844","34.07222239176432","28.75","40.66666793823242","30.861111323038738","22.83333396911621","37","47.63333320617676","23.399999618530273","70.5"
"144256","36.944445292154946","32.5","43.333335876464844","27.650000254313152","23.200000762939453","36","53.333335876464844","45","66.66667175292969","31.666666666666668","22.75","38"
"144384","21.709524154663086","17.428571701049805","27.200000762939453","38.5","32","43.5","21.50000063578288","20.83333396911621","22.666667938232422","57.38888931274414","25.166667938232422","112"
"144512","59.916666666666664","44.75","79","43.222222646077476","34","58","39.52777862548828","30","46.25","36.666666666666664","28","54"
"144640","55.25","32","96.5","50.333333333333336","47","57","44.333333333333336","32.5","60","36.88888931274414","27.25","42.75"
